record_id,flood_indicator,country_code,week,temperature_celsius,pm25_ugm3,region,gdp_per_capita_usd,month,precipitation_mm,mental_health_index,year,longitude,food_security_index,latitude,healthcare_access_index,drought_indicator,income_level,extreme_weather_events,heat_wave_days,date,country_name,population_millions,air_quality_index,temp_anomaly_celsius,health_risk_class
11242,0.0,ESP,44.0,,55.3,EUROPE,61875.0,11.0,42.9,71.6,2023.0,-3.74,,40.46,72.4,False,High,0.0,0.0,"November 05, 2023",Spain,47.0,62.0,0.44,1
11243,0.0,THA,44.0,7.78,3.1,Southeast Asia,16351.0,11.0,50.2,72.1,2020.0,100.99,100.0,15.87,60.7,0.0,Upper-Middle,0.0,0.0,01.11.2020,Thailand,70.0,11.0,0.02,1
11244,0.0,AUS,55,15.31,94.3,Oceania	,51978.0,3.0,62.7,65.3,2025.0,133.77,97.6,-25.27,74.8,0.0,High,0.0,0.0,20250309,Australia,26.0,129.0,0.17,1
11245,0.0,KEN,25.0,24.07,108.7,Africa,2396.0,6.0,63.4,,2021.0,37.9,,-0.02,47.9,,Lower-Middle,0.0,0.0,2021-06-27,Kenya,,176.0,-0.5,2
11246,0.0,EGY,18.0,13.56,86.4,Africa,4338.0,5.0,5.236220472440945,71.8,2022.0,30.8,,26.82,33.7,0.0,LM,0.0,0.0,2022-05-08,Egypt,102.0,,0.52,2
11247,0.0,JPN,50.0,2.86,26.1,East Asia,72930.0,12.0,5.248031496062993,66.6,2021.0,138.25,98.3,36.2,79.8,0.0,,0.0,0.0,"December 19, 2021	",Japan,126.0,22.0,1.04,1
11248,0.0,BRA,35.0,10.38,34.7,South America,15888.0,9.0,46.9,78.1,2024.0,-51.92,98.7,-14.23,66.7,N,Upper-Middle,0.0,0.0,2024-09-01,Brazil,213.0,47.0,-0.38,0
11249,0.0,EGY,49.0,7.32,125.9,Africa,3929.0,12.0,81.6,,2016.0,30.8,,26.82,,0.0,Lower-Middle,0.0,0.0,11/12/2016,Egypt,102.0,197.0,0.47,2
11250,0.0,COL,39.0,15.73,41.1,South America,9931.0,10.0,25.9,71.9,2022.0,-74.29,94.1,4.57,,0.0,Upper-Middle,0.0,0.0,2022-10-02,Colombia,51.0,59.0,0.74,1
11251,0.0,  GBR,24.0,-5.84,36.6,Europe,65115.0,6.0,70.4,,2021.0,-3.43,,55.37,94.0,0.0,,,0.0,06-20-2021,United Kingdom,,20.0,0.31,1
11252,0.0,EGY,5.0,12.83,113.8,Africa,3942.0,2.0,81.2,70.4,2017.0,30.8,77.1,26.82,34.1,0.0,Lower-Middle,0.0,0.0,736365,Egypt,102.0,157.0,-1.08,2
11253,no,ESP,48.0,-4.19,62.4,Europe,57762.0,12.0,57.7,56.4,2019.0,-3.74,100.0,40.46,,0.0,High,0.0,0.0,12-01-2019,Spain,47.0,110.0,-0.61,1
11254,,CAN,36.0,-18.27,100.3,North America,41457.0,,79.1,69.1,2019.0,-106.34,100.0,56.13,87.3,0.0,High,0.0,0.0,08-Sep-2019,Canada,38.0,,0.24,1
11255,0,CAN,9.0,-2.09,24.1,North America,41078.0,3.0,119.4,66.8,2019.0,,100.0,56.13,81.2,0.0,High,1.0,1.0,2019-03-03,Canada,38.0,19.0,-0.64,2
11256,No,IDN,3.0,25.05,82.3,SEA,2670.0,0,129.7,59.7,2019.0,113.92,,-0.78,43.4,0.0,Lower-Middle,0.0,0.0,2019/01/20,INDONESIA,274.0,,0.6,3
11257,0.0,BRA,31.0	,12.93,32.7,South America,14004.0,8.0,52.8	,,,-51.92,96.8,-14.23,61.4,0.0,Upper-Middle,0.0,0.0,2017/08/06,brazil,213.0,45.0,0.02,1
11258,0.0,ZAF,26.0,10.92,50.6,Africa,9116.0,7.0,95.2,,2017.0,,99.2,-30.55,67.4,0.0,Upper-Middle,0.0,0.0,"July 02, 2017",Republic of South Africa,60.0,66.0,-0.21,1
11259,0.0,ARG,10.0,7.75,14.6,South America,,3.0,98.1,71.5,2022.0,-63.61,,-38.41,62.7,0.0,Upper-Middle,1.0,1.0,13-Mar-2022,Argentina,45.0,18.0,0.42,2
11260,,  COL,9.0,31.14,58.9,South America,8973.0,3.0,4.0,70.6,2017.0,-74.29,93.2,4.57,73.7,0.0,Upper-Middle,0.0,,03-05-2017,Colombia,51.0,70.0,0.08,3
11261,0.0,NGA,16.0,,86.3,Africa,2534.0,,104.9,,2017.0,8.67,,9.08,40.4,0.0,,0.0,0.0,23.04.2017,Nigeria,206.0,141.0,-1.08,3
11262,0.0,EGY,39.0,-0.36,,Africa,,10.0,--,72.0,2016.0,30.8,86.7,26.82,46.8,0.0,Lower-Middle,0.0,0.0,736239,Egypt  ,102.0,165.0,0.28,1
11263,0.0,JPN,38.0,,64.7,East Asia,75169.0,9.0,16.6,76.7,2023.0,138.25,100.0,36.2,85.5,No,High,0.0,0.0,24/09/2023,Japan,126.0,92.0,-0.16,0
11264,0.0,CHN,14.0,10.89,,East Asia,12109.0,4.0,133.8,73.7,2017.0,104.19,,35.86,,0.0,Upper-Middle,0.0,0.0,09/04/2017,CHINA,1411.0,71.0,0.18,1
11265,0.0,PAK,16.0,14.2,,South Asia,4022.0,4.0,137.1,68.7,2018.0,69.34,87.0,30.37,57.1,0.0,Lower-Middle,0.0,0.0,22/04/2018,Pakistan,225.0,141.0,0.49,2
11266,0.0,MEX,47.0,5.85,26.3,North America,16335.0,11.0,,65.8,2020.0,-102.55,96.8,,61.2,0.0,Upper-Middle,0.0,0.0,  22-Nov-2020  ,Mexico,129.0,21.0,0.13,0
11267,0.0,VNM,32.0,12.53,100.3,Southeast Asia,4013.0,8.0,62.6,,2024.0	,108.27,83.6,14.05,,0.0,,0.0,,20240811,Vietnam,98.0,168.0,-1.05,2
11268,0.0,AUS,50.0,missing,53.0,OCEANIA,49174.0,12.0,,,2021.0,133.77,,-25.27,75.4,0.0,High,0.0,0.0,"December 19, 2021",australia,26.0,100.0,0.06,0
11269,0.0,ITA,,-8.01,34.1,Europe,,11.0,40.6,69.2,2015.0,12.56,100.0,41.87,84.2,0.0,High,0.0,0.0,735903,Italy,60.0,,-0.48,0
11270,0.0,ESP,25.0,,16.4,Europe,54086.0,6.0,139.2,71.8,2016.0,-3.74,96.1,40.46,,0.0,High,0.0,0.0,2016/06/26,Spain,47.0,33.0,,0
11271,0.0,ARG,16.0,11.31,62.6,South America,13336.0,4.0,178.5,68.1,2016.0,-63.61,93.3,-38.41,60.3,,Upper-Middle,0.0,,"April 24, 2016",Argentina,45.0,94.0,-0.1,2
11272,0.0,EGY,,2.97,42.4,Africa,4515.0,,14.0,72.9,,30.8,88.6,26.82,,0.0,Lower-Middle,0.0,0.0,739130,Egypt,102.0,69.0,0.13,0
11273,0.0,ESP,8.0,6.21,31.0,Europe,63188.0,2.0,,70.0,2025.0,-3.74,,40.46,74.3,No,High,1.0,,23-Feb-2025,Spain,47.0,46.0,0.27,2
11274,0.0,COL,17.0,27.19,23.3,SOUTH AMERICA,9159.0,4.0,157.8,73.2,,-74.29,89.0,4.57,,0.0,Upper-Middle,0.0,0.0,2018/04/29,Colombia,,,-0.04,2
11275,0.0,ARG,17.0,10.81,61.3,South America,15415.0,4.0,168.6,,2024.0,-63.61,92.3,-38.41,,,Upper-Middle,0.0,0.0,20240428,Argentina,45.0,72.0,0.37,3
11276,0.0,AUS,17.0,,88.8,Oceania,50325.0,4.0,119.5,70.0,2023.0,133.77,95.4,,,0.0,High,0.0,0.0,30-Apr-2023,  Australia,26.0,146.0,0.25,0
11277,0.0,AUS,46.0,4.58,67.9,Oceania,47377.0,11.0,68.3,72.5,2019.0,,,-25.27,77.1,0.0,High,0.0,0.0,"November 17, 2019",Australia,26.0,106.0,0.93,1
11278,,FRA,,42.548,28.7,Europe,60381.0,5.0,164.1,70.2,2015.0,2.21,100.0,46.22,81.5,,High,2.0,2.0,20150517,France,,47.0,-0.09,2
11279,0.0,CAN,,-5.45,,North America,41962.0,,175.0,64.7,2020.0,,,56.13,87.5,0.0,High,0.0,0.0,03-May-2020,Canada,,0.0,0.78,2
11280,0.0,USA,52.0,2.16,  10.0  ,North America,72520.0,1.0,88.5,72.7,2022.0,,,37.09,86.2,0.0,High,0.0,0.0,2022/01/02,United States,331.0,13.0,-0.08,0
11281,0.0,THA,22.0,19.19,69.1,South East Asia,15352.0,6.0,  62.2  ,69.7,2017.0,100.99,,15.87,,0.0,Upper-Middle,0.0,0.0,20170604,Thailand,70.0,128.0,0.79,2
11282,0.0,COL,17.0,30.16,24.6,south america,10361.0,4.0,  52.7,76.0,2025.0,-74.29,99.8,4.57,,0.0,Upper-Middle,1.0,1.0,20250427,Colombia,51.0,35.0,0.23,3
11283,0.0,USA,43.0,-2.85,44.0,North America,67121.0,10.0,76.7,68.5,1900,-95.71,90.3,37.09,,0.0,High,0.0,0.0,29/10/2017,United States,,53.0,0.23,0
11284,0.0,CHN,19.0,11.38,44.1,East Asia,13979.0,5.0,71.5,71.0,,104.19,100.0,35.86,80.8,0.0,Upper-Middle,1.0,1.0,2025-05-11,China,1411.0,72.0,0.92,2
11285,0.0,THA,1.0,,48.2,ASEAN,14645.0,1.0,142.5,67.4,2015.0,100.99,,15.87,57.3,0.0,Upper-Middle,0.0,0.0,2015/01/04,Thailand,70.0,92.0,0.05,2
11286,,VNM,14.0,,135.1,Southeast Asia,3452.0,4.0,123.3,63.8,2016.0,108.27,,14.05,40.3,0.0,Lower-Middle,0.0,0.0,10.04.2016,Vietnam,98.0,,-0.46,3
11287,0.0,PAK,5.0,15.98,100.0,South Asia,4236.0,2.0,123.5,,2021.0,69.34,,30.37,52.6,0.0,Lower-Middle,0.0,0.0,737828,Pakistan,,140.0,1.37,2
11288,0.0,EGY,35.0,-2.74,127.3,Africa,3986.0,9.0,42.6,75.0,2017.0,30.8,88.8,26.82,40.4,0.0,Lower-Middle,0.0,0.0,03-Sep-2017,Egypt,,188.0,1.32,2
11289,0.0,PAK,39.0,1.63,94.8,South Asia,4437.0,10.0,46.0,,2023.0,69.34,88.9,30.37,,0.0,Lower-Middle,0.0,0.0,01/10/2023,Pakistan,225.0,114.0,0.36,1
11290,FALSE,JPN,20.0,4.82,,East Asia,65786.0,5.0,90.3,,2016.0,,,36.2,85.6,0.0,High,,0.0,"May 22, 2016",Japan,126.0,110.0,-0.68,1
11291,0.0,DEU,34.0,-14.34,94.3,Europe,75829.0,8.0,58.1,62.2,2023.0,10.45,100.0,51.16,83.2,0.0,Developed,0.0,0.0,08-27-2023,Germany,83.0,176.0,0.39,1
11292,0.0,FR,11.0,8.58,56.7,Europe,69762.0,3.0,105.8,66.4,2023.0,2.21,,46.22,80.2,0.0,High,0.0,0.0,20230319,République française,,80.0,-0.03,1
11293,0.0,ZAF,43.0,,,Africa,9333.0,10.0,47.9,71.3,2018.0,22.93,100.0,-30.55,74.7,0.0,Upper-Middle,0.0,0.0,"October 28, 2018",Republic of South Africa,60.0,96.0,,0
11294,0.0,THA,7.0,73.166,12.7,Southeast Asia,15255.0,2.0,83.2,,2017.0,100.99,97.4,15.87,64.6,0.0,Upper-Middle,0.0,0.0,19-Feb-2017,Thailand,70.0,44.0,-0.29,3
11295,0.0,MEX,27.0  ,10.5,77.8,north america,14777.0,7.0,  37.2,69.9,,,90.0,23.63,,0.0,UM,0.0,0.0,20150705  ,Mexico,129.0,149.0,-0.91,1
11296,0.0,VNM,50.0,10.9,123.0,southeast asia,3564.0,12.0,66.1,67.0,,108.27,84.3,14.05,42.4,0,Lower-Middle,0.0,0.0,"December 17, 2017",Vietnam,98.0,197.0,-0.11,2
11297,0.0,THA,54,10.4,83.0,Southeast Asia,15474.0,11.0,64.0,75.1,  2017.0  ,100.99,99.7,15.87,,0.0,Upper-Middle,0.0,0.0,19/11/2017,Thailand,70.0,134.0,0.47,0
11298,0.0,ZAF,24.0,,35.9,Africa,8755.0,6.0,113.8,,2015.0,22.93,94.8,-30.55,75.0,0.0,Upper-Middle	,0.0,0.0,00/00/0000,South Africa,60.0,60.0,-0.7,0
11299,0,JPN,,9.54,63.2,East Asia,77301.0,5.0,,73.7,2025.0,138.25,,36.2,82.7,,High,2.0,2.0,05-25-2025,Japan,-3.855692803703306,105.0,1.2,2
11300,0.0,PHL,49.0,14.28,85.1,  southeast asia,3102.0,12.0,0.0,72.2,2018.0,121.77,87.8,12.87,,0.0,Lower-Middle,0.0,0.0,2018-12-09,Philippines,110.0,135.0,0.57,2
11301,0.0,BGD,28.0,8.74,91.8,South Asia,1674.0,7.0,72.3,73.2,2018.0,,,23.68,40.6,0.0,LM,0.0,0.0,"July 15, 2018",Bangladesh,165.0,,0.23,2
11302,0.0,USA,26.0,  1.71,81.1,North America,65533.0,7.0,39.4,,2016.0,-95.71,,37.09,77.8,0.0,High Income,0.0,0.0,736148,United States,331.0,115.0,,1
11303,0.0,IDN,7.0,30.02,102.1,Southeast Asia,2773.0,2.0,134.5,74.1,2021.0,113.92,83.2,-0.78,44.7,0,Lower-Middle,,2.0,737842,Indonesia,274.0,161.0,0.32,3
11304,0,BRA,34.0,11.18,45.3,Spouth America,16132.0,8.0,45.9,64.7,2025.0,,89.5,-14.23,,0.0,Upper-Middle,0.0,0.0,24/08/2025,Brazil,213.0,82.0,0.46,1
11305,0.0,THA,36.0,11.27,87.5,southeast asia,16595.0,9.0,13.6,66.4,,100.99,,15.87,60.1,no,Upper-Middle,0.0,0.0,2021-09-12,Thailand,70.0,114.0,0.13,1
11306,0.0,COL,23.0,28.87,15.7,South America,10218.0,6.0,72.9,74.8,,-74.29,92.5,4.57,,,UM,0.0,0.0,739046,Colombia,51.0,24.0,0.46,3
11307,0.0,COL,14.0,-999.0,27.2,Latin America,8643.0,4.0,,72.2,2015.0,-74.29,,4.57,69.0,0.0,Developing,0.0,0.0,2015-04-05,Colombia,51.0,27.0,0.36,3
11308,0.0,THA,29.0,12.52,23.0,,16839.0,7.0,65.3,77.2,2022.0,100.99,88.2,15.87,66.3,0.0,Upper Middle,0.0,0.0,not available,Thailand,70.0,34.0,,2
11309,0.0,PAK,15.0,13.34,109.9,South Asia,3947.0,4.0,154.8,67.2,2017.0,69.34,87.3,30.37,53.9,0.0,Lower-Middle,0.0,0.0,16-Apr-2017,Pakistan,225.0,170.0,-0.15,3
11310,0.0,EGY,Week 51,8.71,154.1,Africa,4533.0,12.0,91.6,75.1,,30.8,,26.82,,0.0,LM,0.0,0.0,22.12.2024,Egypt,102.0,249.0,0.51,2
11311,0.0,NGA,24.0,23.09,120.8,Africa,,6.0,,70.5,,8.67,82.3,9.08,,0.0,,0.0,0.0,14-Jun-2015,Nigeria,206.0,172.0,,3
11312,0.0,  BGD,19.0,  16.44,87.9,SOUTH ASIA,,5.0,113.6,69.4,2019.0,90.35,83.5,23.68,39.1,0.0,LOWER-MIDDLE,0.0,0.0,12/05/2019,Bangladesh,165.0,157.0,-0.37,2
11313,,JPN,44.0,-1.8,82.8,East Asia,76662.0,11.0,5.8,68.6,2024.0,138.25,97.2,36.2,82.5,No,H,0.0,0.0,2024-11-03,JAPAN,126.0,106.0,-0.24,1
11314,0.0,THA,21.0,17.35,5.2,Southeast Asia,15035.0,5.0,97.6,71.4,2016.0,,,15.87,63.6,0.0,Upper-Middle,0.0,0.0,29-May-2016,Thailand,70.0,29.0,-1.01,0
11315,0.0,IDN,44.0,17.7,120.1,SEA,2859.0,11.0,31.1,73.8,2022.0,113.92,89.6,-0.78,48.2,0.0,Lower-Middle,0.0,,06.11.2022,Indoneisa,274.0,160.0,-0.59,2
11316,0.0,ZAF,28.0,  5.39,75.2,African Continent,9636.0,7.0,105.1,71.0,2020.0,22.93,,-30.55,,No,upper-middle,0.0,0.0,737618,South Africa,60.0,,0.09,1
11317,,ARG,5.0,4.16,82.4,S. America,14852.0,2.0,5.1889763779527565,,2022.0,-63.61,,-38.41,,0.0,Upper-Middle,0.0,0.0,2022-02-06,Argentina,45.0,,0.13,2
11318,0.0,JPN,39.0,-3.25,48.7,East Asia,70051.0,9.0,38.6,65.3,2019.0  ,138.25,100.0,36.2,,0.0,High,0.0,0.0,29.09.2019,Japan,126.0,,0.16,0
11319,,PHL,,24.05,149.3,Southeast Asia,3222.0,1.0,85.4,76.3,2021.0,121.77,,12.87,36.4,0.0,Lower-Middle,1.0,,17.01.2021,Philippnes,110.0,270.0,-0.13,3
11320,,MEX,16.0,17.48,error,NA,,4.0,82.0,76.2,2016.0,-102.55,100.0,23.63,64.8,0.0,Upper-Middle,,0.0,736078,Mexico,129.0,109.0,,1
11321,,EGY,  52.0  ,10.46,141.9,Africa,4004.0,12.0,91.8,75.8,2017.0,30.8,95.6,26.82,41.0,0.0,Lower-Middle,0.0,,2017-12-31,Egypt,102.0,219.0,0.16,2
11322,,U.S.A,27.0,-0.7,71.6,North America,73156.0,7.0,56.0,70.4,2022.0,-95.71,100.0,37.09,84.6,0.0,  High,0.0,0.0,"July 10, 2022",United States,331.0,131.0,0.83,1
11323,0.0,DEU,6.0,-0.25,0.4,  Europe  ,73891.0,2.0,130.0,69.9,2022.0,10.45,100.0,51.16,85.2,0.0,High,0.0,0.0,"February 13, 2022",Germany,83.0,22.0,0.47,1
11324,N,USA,17.0,9.96,56.4,North America,63945.0,4.0,62.8,66.3,,-95.71,,37.09,82.6,0.0,,0.0,0.0,26.04.2015,United States,331.0,77.0,-0.26,2
11325,0.0,GBR,  44.0  ,,41.9,Europe,,11.0,,,2019.0,-3.43,97.7,55.37,,0.0,High,0.0,0.0,11-03-2019,United Kingdom,67.0,,-0.53,0
11326,0.0,NGA,51.0,,138.8,Africa,2808.0,12.0,65.7,65.3,2022.0,8.67,88.9,9.08,,0.0,Lower-Middle,0.0,,25.12.2022,Nigeria,206.0,196.0,0.28,3
11327,0.0,ARG,22.0,5.79,6.6,South America,,6.0,n/a,,2024.0,-63.61,,,,0.0,Upper-Middle,0.0,0.0,20240602,Argentina,45.0,-7.0,0.42,1
11328,0.0,KEN,,25.55,110.9,Africa,2548.0,1.0,78.8,,2025.0,37.9,84.9,-0.02,43.0,0.0,Lower-Middle,0.0,0.0,2025-01-19,  Kenya,54.0,170.0,0.23,2
11329,0.0,THA,33.0,,NA,South East Asia,16278.0,8.0,68.6,66.8,2020.0,100.99,,,,0.0,Upper-Middle,0.0,0.0,16-Aug-2020,Thailand,,5.0,0.21,1
11330,0.0,JPN,5.0,8.55,102.6,East Asia,66746.0,2.0,59.8,62.6,,138.25,100.0,36.2,,0.0,High,1.0,1.0,2017-02-05,Japan,126.0,152.0,0.42,2
11331,0.0,CAN,11.0,-1.22,13.1,North America,38807.0,3.0,113.9,62.5,2016.0,-106.34,99.2,56.13,82.7,0.0,High,2.0,2.0,20160320,Dominion of Canada,38.0,6.0,0.22,3
11332,0.0,PAK,10.0	,16.34,  103.1,S. Asia,3865.0,3.0,140.9,74.5,2016.0,,92.0,,51.8,0.0,Lower-Middle,0.0,0.0,2016/03/13,Pakistan	,225.0,150.0,0.68,2
11333,0.0,FRA,14.0,6.94,47.1,Europe,67467.0,4.0,,,2021.0,,100.0,46.22,,,High,0.0,0.0,2021-04-11,France,65.0,,0.07,2
11334,0.0,IND,30.0,9.33,84.1  ,South Asia,,7.0,90.9	,,2015.0,428.87586956374145,89.1,20.59,52.0,,Lower-Middle,0.0,0.0,2015/07/26,india,,159.0,0.83,2
11335,0.0,ARG,15.0,,34.8,SOUTH AMERICA,13856.0,4.0,162.9,71.5,2018.0,-63.61,91.5,-38.41,65.0,0.0,Upper-Middle,1.0,,15-Apr-2018,Argentina,45.0,27.0,0.64,2
11336,0.0,EGY,17.0,55.525999999999996,92.3,  Africa  ,4181.0,4.0,142.9,,2020.0,30.8,90.0,26.82,43.2,0.0,Lower-Middle,0.0,0.0,"April 26, 2020",Egypt,102.0,116.0,-0.1,2
11337,0.0,KEN,31.0,21.04,115.1  ,Africa,,8.0,55.5,,2018.0,,77.0,-0.02,,0.0,Lower-Middle,0.0,0.0,2018-08-05,Kenya,54.0,209.0,-0.4,2
11338,0.0,ITA,34.0,,22.3,Europe,41861.0,8.0,113.6,77.1,2015.0,12.56,99.5,41.87,87.8,0.0,High,0.0,0.0,2015/08/23,Italy,,16.0,-0.06,0
11339,FALSE,BGD,13.0,16.0,37.2,South Asia,1604.0,4.0,172.6,71.9,2016.0,90.35,86.0,23.68,,0.0,Lower-Middle,1.0,1.0,03.04.2016,Bangladesh,165.0,,-0.33,2
11340,0.0,KEN,39.0,15.71,124.3,Africa,2322.0,9.0,38.6,63.5,2019.0,37.9,92.8,,,0.0,lower-middle,0.0,0.0,29.09.2019,Kenya,54.0,188.0,0.36,2
11341,0.0,NGA,47.0,17.12,109.7,Africa,2513.0,11.0,59.1,,2016.0,8.67,,9.08,,0.0,Lower-Middle,0.0,0.0,2016-11-27,Nigeria,206.0,,,2
11342,0.0,KEN,31.0,20.97,93.2,Africa,,8.0,54.2  ,65.2,2022.0,37.9,84.4,-0.02,46.8,0.0,,0.0,0.0,07/08/2022,Kenya,54.0,142.0,0.22,3
11343,,FRA,26.0,-1.09,52.9,European Union,,6.0,30.7,64.5,2020.0,2.21,100.0,46.22,,0.0,,0.0,0.0,20200628,FRANCE,65.0,65.0,0.65,1
11344,0.0,ESP,13.0,7.6,101.6,Europe,62225.0,3.0,94.3,79.5,2024.0,-3.74,98.9,40.46,76.8,0.0,High,0.0,0.0,31.03.2024,Spain,47.0,143.0,-0.45,1
11345,0.0,PHL,38.0,7.87,169.3,South East Asia,3260.0,9.0,15.9,55.0,2021.0,121.77,65.8,12.87,41.3,,Lower-Middle,1.0,0.0,26-Sep-2021,Philippines,110.0,257.0,0.5,2
11346,0.0,FRA,28.0,-5.85,  42.9,Europe,61778.0,7.0,104.6,71.4,2016.0,2.21,,46.22,84.6,,High,0.0,0.0,20160717,FRANCE,65.0,,-0.24,0
11347,0.0,ITA,49.0,-0.96,43.0,Europe,49572.0,12.0,119.0,,2024.0,12.56,100.0,41.87,,0.0,High,0.0,0.0,739228,Italy,60.0,82.0,0.11,1
11348,0.0,EGY,40.0,2.41,107.2,Africa,4067.0,10.0,15.7,71.4,2018.0,30.8,86.8,26.82,39.6,0.0,Lower-Middle,0.0,0.0,07.10.2018,Egypt,,,,1
11349,0.0,USA,7.0,8.4,82.9,Northern America,67544.0,2.0,71.1,67.2,2018.0,-95.71,97.4,37.09,83.3,0.0,High,,1.0,20180218,United States,331.0,,0.42,2
11350,,ARG,44.0,-5.68,-43.098317116097306,,13488.0,,19.8,70.6,2016.0,-63.61,91.3,-38.41,57.6,0.0,Upper-Middle,0.0,0.0,06-Nov-2016,Argentina,45.0,125.0,-0.26,1
11351,0.0,ARG,27.0,,52.1,South America,14700.0,7.0,124.3,73.3,2021.0,,,-38.41,,0.0,Upper-Middle,0.0,0.0,07-11-2021,Argentina,45.0,112.0,-0.64,0
11352,,COL,,19.7,error,South America,9445.0,12.0,112.8,70.7,,-74.29,,4.57,69.6,No,Upper-Middle,0.0,0.0,01.12.2019,Colombia,51.0,,-0.53,0
11353,0.0,PAK,49.0,41.054,114.8,south asia,3846.0,12.0,18.6,,2015.0,69.34,90.5,30.37,51.9,0.0,Lower-Middle,0.0,0.0,735938,Pakistan,225.0,164.0,,2
11354,0.0,COL,35.0,13.42,56.9,S. America,10260.0,9.0,,79.5,2024.0,-74.29,,4.57,70.5,0.0,Upper-Middle,0.0,0.0,"September 01, 2024",Colombia,51.0,88.0,0.54,0
11355,0.0,ESP,50.0,-1.52,113.0,Europe,53561.0,12.0,6.2,63.1,2015.0,-3.74,100.0,40.46,77.3,0.0,High,0.0,0.0,12-13-2015,Spain,,167.0,-0.77,1
11356,0.0,MEX,48.0,6.78,34.1,North America,15483.0,12.0,74.4,68.4,2017.0,-102.55,99.9,23.63,,0.0,upper-middle,0.0,0.0,2017-12-03,Mexico,129.0,49.0,-0.13,1
11357,0.0,ITA,39.0,15.350000000000001,68.0,Europe,50191.0,9.0,38.6,,,12.56,100.0,41.87,,0.0,High,0.0,0.0,28-Sep-2025,Italy,60.0,88.0,-0.19,0
11358,0.0,ZAF,16.0,15.37,24.7,AFRICA,8899.0,4.0,112.1,70.7,2016.0,22.93,94.9,-30.55,77.4,0.0,Upper-Middle,0.0,0.0,24-Apr-2016,South Africa,60.0,49.0,0.65,0
11359,0.0,AUS,49.0,6.58,0.0,Oceania,50900.0,12.0,39.9,64.9,2023.0,133.77,95.2,-25.27,76.8,0.0,High,0.0,0.0,10/12/2023,Australia,,-14.0,0.22,0
11360,0.0,KEN,2.0,28.84,131.6,Africa,2420.0,1.0,116.3,77.6,2022.0,37.9,,-0.02,44.1,0.0,Lower Middle,0.0,0.0,"January 16, 2022",Kenya,54.0,227.0,0.42,2
11361,0.0,BGD,45.0,8.29,94.6,South Asia,1622.0,11.0,46.1,63.2,2016.0,90.35,,23.68,39.7,0.0,Lower-Middle,0.0,0.0,20161113,Bangladesh,165.0,160.0,0.09,1
11362,False,PAK,46.0,1.5,96.6,,4217.0,11.0,3.720472440944882,75.1,2020.0,69.34,89.8,30.37,,0.0,Lower-Middle,0.0,0.0,15-Nov-2020,Pakistan,225.0,158.0,-0.01,2
11363,0.0,IDN,26.0,71.924,118.1,ASEAN,2493.0,6.0,51.1,75.1,2015.0,113.92,87.3,-0.78,,0.0,Lower-Middle,0.0,0.0,2015/06/28	,Indonesia,274.0,146.0,-0.42,2
11364,0.0,ITA,28.0,-2.34,47.9,Europe,44270.0,7.0,93.2,70.2,2018.0,12.56,,41.87,,0.0,High,0.0,0.0,15.07.2018,Italy,60.0,,-0.52,0
11365,0.0,PAK,9.0,12.79,,South Asia,4393.0,3.0,151.7,71.2,2023.0,,,30.37,,0.0,,1.0,1.0,2023-03-05,Pakistan,225.0,92.0,0.18,3
11366,0.0,FRA,12.0,3.06,66.6,Europe,67367.0,3.0,,,2021.0,,,46.22,,0.0,High,0.0,0.0,28-Mar-2021,France,65.0,104.0,-0.22,0
11367,0.0,NGA,38.0,,139.1,Africa,2457.0,9.0,70.0,62.9,2015.0,8.67,83.4,9.08,,0.0,Lower-Middle,0.0,0.0,2015/09/20,Nigeria,206.0,189.0,,1
11368,0.0,MEX,31.0,5.21,39.7,North America,16554.0,8.0,65.7,,2021.0,-102.55,87.3,23.63,,0.0,Upper-Middle,0.0,0.0,not available,Mexico,129.0,57.0,0.72,2
11369,0.0,BGD,3.0,,54.3,S. Asia,1565.0,1.0,65.0,,2015.0,90.35,93.8,,37.6,,Lower-Middle,0.0,0.0,18-Jan-2015,Bangladesh,165.0,99.0,-0.19,1
11370,0.0,GBR,12.0,-1.28,31.3,europe,69437.0,3.0,,,2025.0,-3.43,100.0,55.37,95.2,0.0,High,1.0,1.0,2025-03-23,United Kingdom,67.0,25.0,0.93,1
11371,0.0,JPN,19.0,8.33,83.8,East Asia,72184.0,5.0,79.8,67.0,2021.0,138.25,100.0,36.2,,0.0,High,0.0,0.0,16/05/2021,Japan,126.0,142.0,-0.34,0
11372,0.0,ITA,17.0,6.89,94.1,Europe,43238.0,4.0,92.0,,2017.0,12.56,100.0,41.87,,0.0,High,0.0,0.0,30-Apr-2017,Italy,60.0,150.0,-0.17,2
11373,0.0,KEN,31.0,20.88,91.4,AFRICA,2530.0,8.0,,63.7,2024.0,37.9,,-0.02,,0.0,Lower-Middle,0.0,0.0,2024/08/04,Kenya,54.0,135.0,-0.71,2
11374,,CAN,3.0,-6.54,72.4,North America,43224.0,1.0,61.0,64.3,  2022.0,-106.34,99.1,56.13,,0.0,High,0.0,0.0,23-Jan-2022,Canada,38.0,106.0,0.03,1
11375,0.0,CHN,4.0,7.47,23.0,East Asia,13439.0,1.0,93.9,76.6,2023.0,104.19,96.5,35.86,74.8,0.0,Upper-Middle,0.0,0.0,01-29-2023,China,1411.0,18.0,0.48,1
